cnn_key,midblock_rows,midblock_measure_types,midblock_n_measure_types,midblock_units_total,midblock_first_install_dt,midblock_last_install_dt,midblock_complete_rows,midblock_has_complete,midblock_statuses,midblock_neighborhoods,latest_pci_score,latest_pci_change_dt,latest_functional_class,has_latest_pci,midblock_age_days_as_of_latest_pci
4178000,1,['3-Lump Speed Cushion'],1,1.0,2023-07-01,2023-07-01,1,True,['Complete'],['Outer Richmond'],73.0,2025-08-12 08:21:10,Residential,True,773.0
4186000,1,['Speed Hump'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Outer Richmond'],57.0,2025-08-12 08:21:11,Residential,True,4241.0
4187000,1,['Speed Hump'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Outer Richmond'],55.0,2025-08-12 08:21:11,Residential,True,4241.0
4188000,1,['Speed Hump'],1,1.0,2014-01-01,2014-01-01,1,True,['Complete'],['Outer Richmond'],57.0,2025-08-12 08:21:11,Residential,True,4241.0
4211000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Noe Valley'],78.0,2025-09-29 09:11:33,Arterial,True,
4212000,1,['3-Lump Speed Cushion'],1,2.0,2022-02-01,2022-02-01,1,True,['Complete'],['Noe Valley'],81.0,2025-09-29 09:11:33,Arterial,True,1336.0
4214000,1,['3-Lump Speed Cushion'],1,2.0,2020-05-01,2020-05-01,1,True,['Complete'],['Noe Valley'],84.0,2025-09-29 09:11:33,Arterial,True,1977.0
4215000,1,['3-Lump Speed Cushion'],1,2.0,2020-05-01,2020-05-01,1,True,['Complete'],['Noe Valley'],80.0,2025-09-17 09:11:34,Arterial,True,1965.0
4216000,1,['4-Lump Speed Cushion'],1,1.0,2024-01-01,2024-01-01,1,True,['Complete'],['Noe Valley'],72.0,2025-09-17 09:11:34,Arterial,True,625.0
4252000,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Bernal Heights North'],95.0,2025-09-15 08:46:22,Residential,True,
4253000,2,['Speed Hump'],1,2.0,2018-07-01,2018-07-01,2,True,['Complete'],['Bernal Heights'],93.0,2025-09-15 08:46:22,Residential,True,2633.0
4254000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],69.0,2025-09-15 08:46:22,Residential,True,
4255000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Bernal Heights'],86.0,2025-09-15 08:46:23,Residential,True,
4259000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Bernal Heights North'],91.0,2025-09-15 08:46:23,Residential,True,
4260000,1,['3-Lump Speed Cushion'],1,1.0,2024-10-01,2024-10-01,1,True,['Complete'],['Bernal Heights'],91.0,2025-09-15 08:46:23,Residential,True,349.0
4263000,1,['3-Lump Speed Cushion'],1,2.0,2017-10-01,2017-10-01,1,True,['Complete'],"[""St. Mary's Park""]",70.0,2025-09-24 09:11:34,Residential,True,2915.0
4274000,1,['3-Lump Speed Cushion'],1,2.0,2023-03-01,2023-03-01,1,True,['Complete'],['Jordan Park - Laurel Heights'],100.0,2025-09-23 16:43:56,Residential,True,937.0
4275000,1,['Speed Hump'],1,2.0,2016-09-01,2016-09-01,1,True,['Complete'],['Jordan Park - Laurel Heights'],76.0,2025-09-15 08:46:23,Residential,True,3301.0
4276000,1,['Speed Hump'],1,1.0,2022-01-01,2022-01-01,1,True,['Complete'],['Lone Mountain'],73.0,2025-09-15 08:46:23,Residential,True,1353.0
4316000,1,['Speed Hump'],1,2.0,2016-09-01,2016-09-01,1,True,['Complete'],['Jordan Park - Laurel Heights'],92.0,2025-09-15 08:46:23,Residential,True,3301.0
4317000,2,['Speed Hump'],1,3.0,2024-05-01,2024-05-01,1,True,"['Complete', 'Obsolete']",['Jordan Park - Laurel Heights'],85.0,2025-09-15 08:46:23,Residential,True,502.0
4329000,1,['Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['Mission Terrace'],76.0,2025-09-15 08:46:24,Collector,True,
4330000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Mission Terrace'],85.0,2025-09-15 08:46:24,Collector,True,
4340000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Sunnyside'],72.0,2022-08-25 10:21:57,Residential,True,
4361000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Parkside'],76.0,2025-09-02 09:11:35,Residential,True,
4385000,1,['Speed Table'],1,2.0,,,0,False,['Pending construction'],['Twin Peaks'],76.0,2025-09-28 09:11:36,Arterial,True,
4389000,1,['Speed Table'],1,1.0,,,0,False,['Pending construction'],['Twin Peaks'],59.0,2025-09-28 09:11:36,Arterial,True,
4392000,1,['4-Lump Speed Cushion'],1,3.0,,,0,False,['Pending construction'],['Twin Peaks'],74.0,2025-09-28 09:11:36,Arterial,True,
4397000,1,['Speed Hump'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Crocker Amazon'],74.0,2025-09-15 08:46:24,Residential,True,2298.0
4401000,1,['5-Lump Speed Cushion'],1,1.0,2019-06-01,2019-06-01,1,True,['Complete'],['Crocker Amazon'],84.0,2025-09-15 08:46:24,Residential,True,2298.0
4416000,1,['5-Lump Speed Cushion'],1,1.0,2021-07-01,2021-07-01,1,True,['Complete'],['Bernal Heights'],43.0,2025-09-15 08:46:24,Arterial,True,1537.0
4417000,1,[],0,,,,0,False,['Pending construction'],['Holly Park'],61.0,2025-09-15 08:46:24,Arterial,True,
4418000,1,['5-Lump Speed Cushion'],1,1.0,2021-07-01,2021-07-01,1,True,['Complete'],['Bernal Heights'],81.0,2025-09-15 08:46:24,Arterial,True,1537.0
4419000,1,[],0,,,,0,False,['Pending construction'],['Holly Park'],70.0,2025-09-15 08:46:24,Arterial,True,
4437000,1,['5-Lump Speed Cushion'],1,1.0,2021-07-01,2021-07-01,1,True,['Complete'],['Bernal Heights'],52.0,2025-09-15 08:46:25,Arterial,True,1537.0
4439000,1,['5-Lump Speed Cushion'],1,2.0,2021-08-01,2021-08-01,1,True,['Complete'],['Bernal Heights'],69.0,2024-08-12 14:05:10,Arterial,True,1107.0
4448000,1,['Speed Hump'],1,1.0,2018-12-01,2018-12-01,1,True,['Complete'],['Bernal Heights'],86.0,2025-09-15 08:46:25,Residential,True,2480.0
4450000,1,['Speed Hump'],1,1.0,2018-12-01,2018-12-01,1,True,['Complete'],['Bernal Heights'],49.0,2025-09-15 08:46:25,Residential,True,2480.0
4457000,1,['Speed Hump'],1,1.0,2015-05-01,2015-05-01,1,True,['Complete'],['Bernal Heights North'],100.0,2025-09-15 08:46:25,Residential,True,3790.0
4464000,1,['Speed Hump'],1,2.0,2020-01-01,2020-01-01,1,True,['Complete'],['Mission Terrace'],87.0,2025-09-15 08:45:40,Residential,True,2084.0
4484000,2,"['5-Lump Speed Cushion', 'Speed Table']",2,2.0,2005-01-01,2023-04-01,2,True,['Complete'],"['Bernal Heights South', 'Holly Park']",73.0,2025-09-15 08:46:25,Collector,True,7562.0
4486000,2,['5-Lump Speed Cushion'],1,2.0,2005-01-01,2024-05-01,1,True,"['Complete', 'Obsolete']","['Bernal Heights South', 'Holly Park']",56.0,2025-09-15 08:46:25,Collector,True,7562.0
4487000,1,[],0,,,,0,False,['Pending construction'],['Holly Park'],93.0,2025-09-15 08:46:25,Collector,True,
4488000,1,['5-Lump Speed Cushion'],1,1.0,2005-01-01,2005-01-01,1,True,['Complete'],['Bernal Heights South'],83.0,2025-09-15 08:46:25,Collector,True,7562.0
4489000,1,[],0,,,,0,False,['Pending construction'],['Holly Park'],91.0,2025-09-15 08:46:25,Collector,True,
4490000,1,['5-Lump Speed Cushion'],1,1.0,2005-01-01,2005-01-01,1,True,['Complete'],['Bernal Heights South'],91.0,2025-09-15 08:46:25,Collector,True,7562.0
4520000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Parkside'],81.0,2025-09-02 09:11:37,Residential,True,
4522000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Pine Lake Park'],87.0,2024-06-03 10:47:24,Residential,True,
4542000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Outer Mission'],46.0,2008-10-29 13:59:26,,True,
4547000,1,['3-Lump Speed Cushion'],1,2.0,2023-10-01,2023-10-01,1,True,['Complete'],['Mission Dolores'],49.0,2025-09-21 09:11:38,Residential,True,721.0
4552000,1,['Speed Hump'],1,2.0,2016-03-01,2016-03-01,1,True,['Complete'],['Crocker Amazon'],90.0,2025-09-15 08:46:26,Residential,True,3485.0
4575000,1,['3-Lump Speed Cushion'],1,3.0,2021-03-01,2021-03-01,1,True,['Complete'],['Potrero Hill'],21.0,2025-09-25 09:11:38,Residential,True,1669.0
4586000,1,['3-Lump Speed Cushion'],1,1.0,2022-01-01,2022-01-01,1,True,['Complete'],['Balboa Terrace'],83.0,2025-09-17 09:11:38,Residential,True,1355.0
4587000,1,['3-Lump Speed Cushion'],1,1.0,2022-01-01,2022-01-01,1,True,['Complete'],['Balboa Terrace'],81.0,2025-09-17 09:11:38,Residential,True,1355.0
4588000,1,['3-Lump Speed Cushion'],1,1.0,2022-01-01,2022-01-01,1,True,['Complete'],['Balboa Terrace'],82.0,2025-09-17 09:11:38,Residential,True,1355.0
4589000,1,['3-Lump Speed Cushion'],1,1.0,2022-01-01,2022-01-01,1,True,['Complete'],['Balboa Terrace'],83.0,2025-09-17 09:11:38,Residential,True,1355.0
4592000,1,['Speed Hump'],1,1.0,2018-12-01,2018-12-01,1,True,['Complete'],['Mount Davidson Manor'],83.0,2025-09-17 09:11:38,Residential,True,2482.0
4593000,1,['Speed Hump'],1,2.0,2019-05-01,2019-05-01,1,True,['Complete'],['Mount Davidson Manor'],81.0,2025-09-17 09:11:38,Residential,True,2331.0
4619000,1,['3-Lump Speed Cushion'],1,2.0,2023-09-01,2023-09-01,1,True,['Complete'],['Noe Valley'],69.0,2025-09-21 09:11:38,Residential,True,751.0
4621000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Noe Valley'],79.0,2025-09-21 09:11:39,Residential,True,
4637000,1,['5-Lump Speed Cushion'],1,1.0,2021-03-01,2021-03-01,1,True,['Complete'],['Potrero Hill'],81.0,2025-09-30 09:11:39,Residential,True,1674.0
4643000,1,['3-Lump Speed Cushion'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Outer Mission'],87.0,2025-09-15 08:46:26,Residential,True,1687.0
4644000,1,['3-Lump Speed Cushion'],1,1.0,2021-02-01,2021-02-01,1,True,['Complete'],['Outer Mission'],93.0,2025-09-15 08:46:27,Residential,True,1687.0
4654000,1,['Speed Hump'],1,1.0,2005-02-01,2005-02-01,1,True,['Complete'],['Outer Mission'],100.0,2025-11-10 11:06:05,,True,7587.0
4667101,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Bayview District'],84.0,2025-09-30 09:11:39,Residential,True,
4667201,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Bayview District'],77.0,2025-09-30 09:11:39,Residential,True,
4672000,1,['Speed Hump'],1,2.0,2016-02-01,2016-02-01,1,True,['Complete'],['Miraloma Park'],76.0,2025-09-18 09:11:39,Residential,True,3517.0
4681000,1,['Speed Hump'],1,1.0,2016-02-01,2016-02-01,1,True,['Complete'],['Outer Mission'],58.0,2025-09-15 08:46:28,Residential,True,3514.0
4689000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Midtown Terrace'],48.0,2025-09-16 09:11:39,Residential,True,
4700000,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Visitacion Valley'],73.0,2025-09-23 09:11:40,Residential,True,
4713000,1,['Speed Bump'],1,0.0,,,1,True,['Complete'],['Corona Heights'],83.0,2025-10-06 09:11:40,Residential,True,
4738000,1,['Speed Hump'],1,1.0,2015-04-01,2015-04-01,1,True,['Complete'],['Eureka Valley - Dolores Height'],100.0,2024-03-04 09:29:36,Residential,True,3260.0
4739000,1,['3-Lump Speed Cushion'],1,2.0,2018-11-01,2018-11-01,1,True,['Complete'],['Eureka Valley'],80.0,2025-09-25 09:11:41,Residential,True,2520.0
4741000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Eureka Valley'],64.0,2025-09-25 09:11:41,Residential,True,
4751000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Noe Valley'],100.0,2025-09-23 11:33:39,Residential,True,
4766000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Glen Park'],67.0,2025-09-30 09:11:41,Residential,True,
4767000,1,[],0,,,,0,False,['Pending design review and approval'],['Glen Park'],67.0,2025-09-30 09:11:41,Residential,True,
4768000,1,['Speed Table'],1,2.0,2025-12-01,2025-12-01,1,True,['Complete'],['Glend Park'],72.0,2025-09-30 09:11:41,Residential,True,-62.0
4796000,1,['Speed Hump'],1,2.0,2022-05-01,2022-05-01,1,True,['Complete'],['Buena Vista'],86.0,2025-10-06 09:11:43,Residential,True,1254.0
4913000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Mt. Davidson Manor'],81.0,2025-09-02 09:11:45,Residential,True,
4929000,1,['3-Lump Speed Cushion'],1,2.0,,,1,True,['Complete'],['South of Market'],79.0,2025-08-05 08:21:17,Residential,True,
4934000,1,['Speed Hump'],1,2.0,2017-04-01,2017-04-01,1,True,['Complete'],['Mission Dolores'],100.0,2025-07-23 14:44:00,Residential,True,3035.0
4938000,1,['Speed Hump'],1,2.0,,,1,True,['Complete'],['Hunters Point'],62.0,2025-10-06 09:11:46,Residential,True,
4975000,1,['3-Lump Speed Cushion'],1,2.0,2025-11-01,2025-11-01,1,True,['Complete'],['Excelsior'],,,,False,
4976000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending construction'],['Excelsior'],66.0,2025-09-15 08:46:29,Residential,True,
4996101,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Bayview District'],84.0,2025-09-30 09:11:47,Residential,True,
4996201,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Bayview District'],85.0,2025-09-30 09:11:47,Residential,True,
4999000,1,['3-Lump Speed Cushion'],1,2.0,,,0,False,['Pending design review and approval'],['Noe Valley'],76.0,2025-09-29 09:11:47,Residential,True,
5000000,1,['Speed Hump'],1,2.0,2015-10-01,2015-10-01,1,True,['Complete'],['Noe Valley'],66.0,2025-09-29 09:11:47,Residential,True,3651.0
5009000,1,['Speed Hump'],1,1.0,2010-04-01,2010-04-01,1,True,['Complete'],['Noe Valley'],87.0,2025-09-16 09:11:47,Residential,True,5647.0
5026000,1,[],0,,,,0,False,['Pending design review and approval'],['Portola'],76.0,2025-09-15 08:46:30,Residential,True,
5076000,2,['Speed Hump'],1,3.0,2022-01-01,2024-11-01,1,True,"['Complete', 'Obsolete']",['Anza Vista'],80.0,2025-07-17 08:21:18,Residential,True,1293.0
5085000,1,['Speed Cushion'],1,2.0,,,0,False,['Pending design review and approval'],['Excelsior'],86.0,2025-09-15 08:46:30,Residential,True,
5086000,1,['Speed Hump'],1,2.0,2020-01-01,2020-01-01,1,True,['Complete'],['Excelsior'],100.0,2025-10-29 15:17:46,Residential,True,2128.0
5087000,2,['Speed Hump'],1,4.0,2019-07-01,2019-10-01,2,True,['Complete'],['Excelsior'],76.0,2025-09-15 08:46:30,Residential,True,2268.0
5090000,2,['Speed Hump'],1,4.0,2019-07-01,2019-08-01,1,True,"['Complete', 'Obsolete']",['Excelsior'],82.0,2025-09-15 08:46:30,Residential,True,2268.0
5091000,1,['Speed Cushion'],1,2.0,,,0,False,[],['Excelsior'],76.0,2025-09-15 08:46:31,Residential,True,
5122000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Seacliff'],94.0,2025-08-17 08:21:19,Arterial,True,
5139000,1,['Chicane'],1,0.0,,,1,True,['Complete'],['Mission Dolores'],100.0,2012-05-25 16:30:02,,True,
5145000,1,['Speed Hump'],1,1.0,2008-03-01,2008-03-01,1,True,['Complete'],['Noe Valley'],69.0,2025-09-17 09:11:49,Residential,True,6409.0
5148000,1,['3-Lump Speed Cushion'],1,2.0,2023-09-01,2023-09-01,1,True,['Complete'],['Noe Valley'],100.0,2026-04-27 14:06:51,Residential,True,969.0
5152000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Glen Park'],93.0,2025-09-17 09:11:49,Arterial,True,
5153000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Glen Park'],90.0,2025-09-16 09:11:49,Arterial,True,
5173000,1,['5-Lump Speed Cushion'],1,2.0,2024-07-01,2024-07-01,1,True,['Complete'],['Tenderloin'],39.0,2025-08-17 08:21:19,Collector,True,412.0
5174000,1,['5-Lump Speed Cushion'],1,2.0,2024-07-01,2024-07-01,1,True,['Complete'],['Tenderloin'],62.0,2025-08-17 08:21:20,Collector,True,412.0
5176000,1,['5-Lump Speed Cushion'],1,2.0,2024-08-01,2024-08-01,1,True,['Complete'],['Tenderloin'],,,,False,
5177000,1,['5-Lump Speed Cushion'],1,2.0,2024-09-01,2024-09-01,1,True,['Complete'],['Tenderloin'],72.0,2025-08-17 08:21:20,Collector,True,350.0
5181000,1,['Speed Hump'],1,2.0,2020-06-01,2020-06-01,1,True,['Complete'],['Cathedral Hill'],89.0,2025-09-15 08:46:31,Collector,True,1932.0
5188000,1,['Speed Hump'],1,2.0,2022-06-01,2022-06-01,1,True,['Complete'],['Western Addition'],64.0,2025-07-17 08:21:20,Residential,True,1142.0
5198000,1,['3-Lump Speed Cushion'],1,2.0,2018-07-01,2018-07-01,1,True,['Complete'],['Bernal Heights'],100.0,2026-04-16 11:39:28,Residential,True,2846.0
5199000,2,['Speed Hump'],1,1.0,2020-07-01,2020-07-01,1,True,"['Complete', 'Pending data collection and evaluation']",['Bernal Heights'],71.0,2025-09-15 08:46:32,Residential,True,1902.0
5200000,1,['Speed Hump'],1,2.0,2023-06-01,2023-06-01,1,True,['Complete'],['Bernal Heights'],90.0,2025-09-15 08:46:32,Residential,True,837.0
5201000,5,"['5-Lump Speed Cushion', 'Choker']",2,7.0,2006-11-01,2021-04-01,5,True,['Complete'],"['Bernal Heights', 'Bernal Heights South']",60.0,2025-09-15 08:46:32,Residential,True,6893.0
5202000,1,['Speed Hump'],1,1.0,2020-04-01,2020-04-01,1,True,['Complete'],['Civic Center'],86.0,2025-07-17 08:21:20,Residential,True,1933.0
5220000,1,['Speed Bump'],1,0.0,,,1,True,['Complete'],['Bernal Heights South'],80.0,2025-09-15 08:46:32,Residential,True,
5221000,1,['Speed Table'],1,1.0,2018-06-01,2018-06-01,1,True,['Complete'],['Holly Park'],77.0,2025-09-15 08:46:32,Residential,True,2663.0
5246000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],['Parkside'],86.0,2025-09-02 09:11:50,Residential,True,
5267000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Stonestown'],79.0,2025-09-17 09:11:50,Residential,True,
5268000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Stonestown'],74.0,2025-09-17 09:11:50,Residential,True,
5291000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Jordan Park - Laurel Heights'],60.0,2025-09-15 08:46:33,Residential,True,
5292000,1,['5-Lump Speed Cushion'],1,1.0,2018-02-01,2018-02-01,1,True,['Complete'],['Jordan Park - Laurel Heights'],55.0,2025-09-15 08:46:33,Residential,True,2783.0
5293000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Jordan Park - Laurel Heights'],93.0,2025-09-15 08:46:33,Residential,True,
5294000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Jordan Park - Laurel Heights'],93.0,2025-09-15 08:46:33,Residential,True,
5298000,1,['3-Lump Speed Cushion'],1,1.0,2018-03-01,2018-03-01,1,True,['Complete'],['Jordan Park - Laurel Heights'],91.0,2025-09-15 08:46:33,Residential,True,2755.0
5299000,1,['3-Lump Speed Cushion'],1,1.0,2018-02-01,2018-02-01,1,True,['Complete'],['Jordan Park - Laurel Heights'],76.0,2025-09-15 08:46:33,Residential,True,2783.0
5318000,1,['5-Lump Speed Cushion'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Eureka Valley'],73.0,2025-09-25 09:11:50,Residential,True,1697.0
5319000,1,['3-Lump Speed Cushion'],1,1.0,2019-05-01,2019-05-01,1,True,['Complete'],['Eureka Valley'],78.0,2025-09-25 09:11:50,Residential,True,2339.0
5320000,1,['5-Lump Speed Cushion'],1,2.0,2021-02-01,2021-02-01,1,True,['Complete'],['Eureka Valley'],79.0,2025-09-25 09:11:51,Residential,True,1697.0
5322000,1,['5-Lump Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['Eureka Valley'],82.0,2025-09-25 09:11:51,Residential,True,
5333101,1,['Speed Hump'],1,1.0,,,0,False,['Pending construction'],['Hunters Point'],71.0,2025-09-22 09:11:51,Arterial,True,
5345000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Miraloma Park'],78.0,2025-09-18 09:11:51,Residential,True,
5346000,1,[],0,,,,0,False,['Pending data collection and evaluation'],['Miraloma Park'],66.0,2025-09-18 09:11:51,Residential,True,
5361000,1,['4-Lump Speed Cushion'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],65.0,2025-09-15 08:46:33,Residential,True,2237.0
5364000,1,['4-Lump Speed Cushion'],1,1.0,2019-08-01,2019-08-01,1,True,['Complete'],['Excelsior'],70.0,2025-09-15 08:46:34,Residential,True,2237.0
5371001,1,[],0,,,,0,False,['Pending design review and approval'],['Candlestick Point'],7.0,2025-09-21 09:10:30,Residential,True,
5382000,1,['Speed Hump'],1,2.0,2018-12-01,2018-12-01,1,True,['Complete'],['Dolores Heights'],78.0,2025-09-25 09:11:52,Residential,True,2490.0
5383000,1,['Speed Bump'],1,1.0,,,1,True,['Complete'],['Noe Valley'],83.0,2025-09-25 09:11:52,Residential,True,
5407000,1,['Speed Hump'],1,2.0,2022-04-01,2022-04-01,1,True,['Complete'],['Oceanview'],91.0,2025-09-15 08:46:34,Residential,True,1263.0
5408000,1,[],0,,,,0,False,['Pending design review and approval'],['Oceanview'],91.0,2025-09-15 08:46:34,Residential,True,
5469000,1,['3-Lump Speed Cushion'],1,1.0,2023-11-01,2023-11-01,1,True,['Complete'],['Portola'],54.0,2025-09-15 08:46:35,Residential,True,684.0
5470000,1,['3-Lump Speed Cushion'],1,1.0,2023-11-01,2023-11-01,1,True,['Complete'],['Portola'],80.0,2025-09-15 08:46:35,Residential,True,684.0
5472000,1,['5-Lump Speed Cushion'],1,1.0,2025-12-01,2025-12-01,1,True,['Complete'],['University Mound'],64.0,2025-09-15 08:46:35,Residential,True,-77.0
5473000,1,['5-Lump Speed Cushion'],1,1.0,2025-12-01,2025-12-01,1,True,['Complete'],['University Mound'],53.0,2025-09-15 08:46:35,Residential,True,-77.0
5487000,1,['3-Lump Speed Cushion'],1,1.0,2018-04-01,2018-04-01,1,True,['Complete'],['Monterey Heights'],79.0,2025-09-18 09:11:53,Residential,True,2727.0
5501000,1,['Speed Hump'],1,1.0,2015-04-01,2015-04-01,1,True,['Complete'],['Telegraph Hill'],66.0,2025-08-13 08:21:22,Residential,True,3787.0
5503000,1,['5-Lump Speed Cushion'],1,1.0,,,0,False,['Pending construction'],['North Beach'],83.0,2025-08-13 08:21:22,Residential,True,
5511000,1,['Speed Hump'],1,1.0,,,0,False,['Pending construction'],['Russian Hill'],96.0,2025-08-13 08:21:22,Residential,True,
5526000,1,[],0,,,,0,False,['Pending design review and approval'],['Cow Hollow'],79.0,2025-09-15 08:46:36,Residential,True,
5568101,1,['3-Lump Speed Cushion'],1,2.0,2020-08-01,2020-08-01,1,True,['Complete'],['Marina'],87.0,2025-09-15 08:46:37,Collector,True,1871.0
5587001,1,['3-Lump Speed Cushion'],1,1.0,2023-06-01,2023-06-01,1,True,['Complete'],['Bayview District'],48.0,2002-11-20 00:00:00,,True,-7498.0
5597000,1,['Speed Hump'],1,1.0,,,1,True,['Complete'],[],,,,False,
5599000,1,['3-Lump Speed Cushion'],1,2.0,2020-07-01,2020-07-01,1,True,['Complete'],['Bret Harte'],75.0,2025-09-21 09:11:53,Residential,True,1908.0
